"Date","Discharge","BOD","TSS","OG","pH","Phenols","COD","Source"
2016-07-23,NA,NA,NA,1.33,7,0.01,32,"WWTP-1"
2016-07-24,NA,NA,NA,0,7,0.03,53,"WWTP-1"
2016-07-25,NA,22,64,0,7,0.01,58,"WWTP-1"
2016-07-26,NA,NA,NA,0,7,0.01,57,"WWTP-1"
2016-07-27,NA,NA,NA,0,7,0.05,60,"WWTP-1"
2016-07-28,NA,NA,NA,0,7,0.03,58,"WWTP-1"
2016-07-29,NA,NA,NA,0,7,0.01,52,"WWTP-1"
2016-07-30,NA,NA,NA,1.33,7,0.04,55,"WWTP-1"
2016-07-31,NA,NA,NA,0,7,0.01,52,"WWTP-1"
2016-08-01,NA,21,61,0,7,0.01,21,"WWTP-1"
2016-08-02,NA,NA,NA,0,7,0.01,29,"WWTP-1"
2016-08-03,NA,NA,NA,0,7,0.01,25,"WWTP-1"
2016-08-04,NA,NA,NA,0,7,0.03,20,"WWTP-1"
2016-08-05,NA,6,4,0,9,0.01,54,"WWTP-1"
2016-08-06,NA,NA,NA,1.33,9,0.01,33,"WWTP-1"
2016-08-07,NA,NA,NA,2,7,0.01,28,"WWTP-1"
2016-08-08,NA,NA,NA,0,7,0.02,53,"WWTP-1"
2016-08-09,NA,NA,NA,1.33,7,0.04,60,"WWTP-1"
2016-08-10,NA,NA,NA,1.33,7,0.01,58,"WWTP-1"
2016-08-11,NA,NA,NA,0,7,0.02,32,"WWTP-1"
2016-08-12,NA,NA,NA,2.66,8,0.01,47,"WWTP-1"
2016-08-13,NA,NA,NA,0,7,0.01,50,"WWTP-1"
2016-08-14,NA,NA,NA,1.33,9,0.01,33,"WWTP-1"
2016-08-15,NA,NA,NA,0,7,0.01,23,"WWTP-1"
2016-08-16,NA,NA,NA,0,7,0.02,28,"WWTP-1"
2016-08-17,NA,NA,NA,0,7,0.01,30,"WWTP-1"
2016-08-18,NA,NA,NA,0,7,0.01,23,"WWTP-1"
2016-08-19,NA,NA,NA,0,7,0.01,35,"WWTP-1"
2016-08-20,NA,NA,NA,0,7,0.02,20,"WWTP-1"
2016-08-21,NA,NA,NA,0,7,0.01,22,"WWTP-1"
2016-08-22,NA,12,9,0,7,0.01,12,"WWTP-1"
2016-08-23,NA,NA,NA,0,7,0.01,21,"WWTP-1"
2016-08-24,NA,NA,NA,0,7,0.01,14,"WWTP-1"
2016-08-25,NA,NA,NA,1.33,7,0.04,26,"WWTP-1"
2016-08-26,NA,NA,NA,0,8,0.01,26,"WWTP-1"
2016-08-27,NA,NA,NA,0,7,0.01,26,"WWTP-1"
2016-08-28,NA,NA,NA,0,7,0.01,30,"WWTP-1"
2016-08-29,NA,NA,NA,0,7,0.03,33,"WWTP-1"
2016-08-30,NA,12,21,1.33,7,0.01,23,"WWTP-1"
2016-08-31,NA,NA,NA,0,6,0.02,14,"WWTP-1"
2016-09-01,NA,NA,NA,0,7,0.03,34,"WWTP-1"
2016-09-02,NA,NA,NA,0,8,0.01,36,"WWTP-1"
2016-09-03,NA,NA,NA,0,7,0.01,21,"WWTP-1"
2016-09-04,NA,NA,NA,0,7,0.02,33,"WWTP-1"
2016-09-05,NA,10,24,0,7,0.01,24,"WWTP-1"
2016-09-06,NA,NA,NA,0,7,0.05,60,"WWTP-1"
2016-09-07,NA,NA,NA,0,7,0.01,58,"WWTP-1"
2016-09-08,NA,NA,NA,0,7,0.01,20,"WWTP-1"
2016-09-09,NA,NA,NA,0,7,0.01,29,"WWTP-1"
2016-09-10,NA,NA,NA,0,7,0.02,14,"WWTP-1"
2016-09-11,NA,NA,NA,0,7,0.01,21,"WWTP-1"
2016-09-12,NA,NA,NA,0,7,0.01,17,"WWTP-1"
2016-09-13,NA,13,34,0,7,0.01,11,"WWTP-1"
2016-09-14,NA,NA,NA,0,7,0.02,11,"WWTP-1"
2016-09-15,NA,NA,NA,0,7,0.01,14,"WWTP-1"
2016-09-16,NA,NA,NA,0,7,0.01,39,"WWTP-1"
2016-09-17,NA,NA,NA,1.33,7,0.03,31,"WWTP-1"
2016-09-18,NA,NA,NA,0,7,0.01,20,"WWTP-1"
2016-09-19,NA,13,25,0,7,0.01,12,"WWTP-1"
2016-09-20,NA,NA,NA,0,7,0.01,11,"WWTP-1"
2016-09-21,NA,NA,NA,0,8,0.01,27,"WWTP-1"
2016-09-22,NA,NA,NA,0,7,0.04,28,"WWTP-1"
2016-09-23,NA,NA,NA,0,7,0.01,16,"WWTP-1"
2016-09-24,NA,NA,NA,0,7,0.03,11,"WWTP-1"
2016-09-25,NA,NA,NA,0,6,0.01,57,"WWTP-1"
2016-09-26,NA,32,58,0,8,0.01,53,"WWTP-1"
2016-09-27,NA,NA,NA,1.33,6,0.02,60,"WWTP-1"
2016-09-28,NA,NA,NA,0,7,0.01,12,"WWTP-1"
2016-09-29,NA,NA,NA,1.33,7,0.01,14,"WWTP-1"
2016-09-30,NA,NA,NA,0,7,0.02,10,"WWTP-1"
2016-10-01,NA,NA,NA,1.33,7,0.04,25,"WWTP-1"
2016-10-02,NA,NA,NA,0,7,0.01,33,"WWTP-1"
2016-10-03,NA,23,36,0,7,0.04,35,"WWTP-1"
2016-10-04,NA,NA,NA,0,7,0.01,37,"WWTP-1"
2016-10-05,NA,NA,NA,0,7,0.05,40,"WWTP-1"
2016-10-06,NA,NA,NA,0,7,0.02,23,"WWTP-1"
2016-10-07,NA,NA,NA,1.33,7,0.01,50,"WWTP-1"
2016-10-08,NA,NA,NA,1.33,7,0.01,58,"WWTP-1"
2016-10-09,NA,NA,NA,0,7,0.02,50,"WWTP-1"
2016-10-10,NA,12,44,0,7,0,60,"WWTP-1"
2016-10-11,NA,NA,NA,0,7,0.02,51,"WWTP-1"
2016-10-12,NA,NA,NA,0,7,0.01,45,"WWTP-1"
2016-10-13,NA,NA,NA,0,6,0.01,37,"WWTP-1"
2016-10-14,NA,NA,NA,0,7,0.01,33,"WWTP-1"
2016-10-15,NA,NA,NA,0,7,0.01,40,"WWTP-1"
2016-10-16,NA,NA,NA,0,7,0.01,32,"WWTP-1"
2016-10-17,NA,23,25,0,7,0.01,34,"WWTP-1"
2016-10-18,NA,NA,NA,0,8,0.01,22,"WWTP-1"
2016-10-19,NA,NA,NA,0,7,0.03,29,"WWTP-1"
2016-10-20,NA,NA,NA,0,7,0.02,22,"WWTP-1"
2016-10-21,NA,NA,NA,0,7,0.01,18,"WWTP-1"
2016-10-22,NA,NA,NA,0,7,0.03,26,"WWTP-1"
2016-10-23,NA,NA,NA,0,7,0.01,34,"WWTP-1"
2016-10-24,NA,10,23,0,6,0.03,53,"WWTP-1"
2016-10-25,NA,NA,NA,0,7,0.01,58,"WWTP-1"
2016-10-26,NA,NA,NA,0,7,0.01,57,"WWTP-1"
2016-10-27,NA,NA,NA,0,7,0.05,60,"WWTP-1"
2016-10-28,NA,NA,NA,0,7,0.03,58,"WWTP-1"
2016-10-29,NA,NA,NA,0,6,0.01,51,"WWTP-1"
2016-10-30,NA,NA,NA,0,7,0.04,55,"WWTP-1"
2016-10-31,NA,NA,NA,0,7,0.01,54,"WWTP-1"
2016-11-01,NA,NA,NA,2,6,0.01,29,"WWTP-1"
2016-11-02,NA,NA,NA,2,7,0.01,22,"WWTP-1"
2016-11-03,NA,NA,NA,1,7,0.01,27,"WWTP-1"
2016-11-04,NA,NA,NA,2,6,0.03,20,"WWTP-1"
2016-11-05,NA,NA,NA,1,7,0.01,54,"WWTP-1"
2016-11-06,NA,NA,NA,2,7,0.01,33,"WWTP-1"
2016-11-07,NA,10,11,2,7,0.01,28,"WWTP-1"
2016-11-08,NA,NA,NA,1,7,0.02,53,"WWTP-1"
2016-11-09,NA,NA,NA,1,7,0.04,50,"WWTP-1"
2016-11-10,NA,NA,NA,1,7,0.01,58,"WWTP-1"
2016-11-11,NA,NA,NA,1,7,0.02,32,"WWTP-1"
2016-11-12,NA,NA,NA,1,7,0.01,47,"WWTP-1"
2016-11-13,NA,NA,NA,1,7,0.01,30,"WWTP-1"
2016-11-14,NA,11,38,1,8,0,33,"WWTP-1"
2016-11-15,NA,NA,NA,1,7,0.01,27,"WWTP-1"
2016-11-16,NA,NA,NA,1,7,0.02,29,"WWTP-1"
2016-11-17,NA,NA,NA,1,7,0.01,30,"WWTP-1"
2016-11-18,NA,NA,NA,1,7,0.01,26,"WWTP-1"
2016-11-19,NA,NA,NA,1,7,0.01,35,"WWTP-1"
2016-11-20,NA,NA,NA,1,7,0.02,20,"WWTP-1"
2016-11-21,NA,8,28,1,7,0.04,22,"WWTP-1"
2016-11-22,NA,NA,NA,1,7,0.01,17,"WWTP-1"
2016-11-23,NA,NA,NA,1,7,0.01,21,"WWTP-1"
2016-11-24,NA,NA,NA,1,7,0.05,14,"WWTP-1"
2016-11-25,NA,NA,NA,1,7,0.04,20,"WWTP-1"
2016-11-26,NA,NA,NA,1,7,0.05,26,"WWTP-1"
2016-11-27,NA,NA,NA,1,7,0.03,26,"WWTP-1"
2016-11-28,NA,16,5,1,7,0.01,30,"WWTP-1"
2016-11-29,NA,NA,NA,1,7,0.03,35,"WWTP-1"
2016-11-30,NA,NA,NA,1,7,0.03,26,"WWTP-1"
2016-12-01,NA,NA,NA,1,7,0.03,39,"WWTP-1"
2016-12-02,NA,NA,NA,1,8,0.01,36,"WWTP-1"
2016-12-03,NA,NA,NA,1,7,0.01,23,"WWTP-1"
2016-12-04,NA,NA,NA,1,7,0.02,33,"WWTP-1"
2016-12-05,NA,15,21,1,7,0.01,24,"WWTP-1"
2016-12-06,NA,NA,NA,1,7,0.05,45,"WWTP-1"
2016-12-07,NA,NA,NA,1,7,0.01,58,"WWTP-1"
2016-12-08,NA,NA,NA,1,7,0.01,26,"WWTP-1"
2016-12-09,NA,NA,NA,1,7,0.01,29,"WWTP-1"
2016-12-10,NA,NA,NA,1,7,0.02,14,"WWTP-1"
2016-12-11,NA,NA,NA,1,7,0.01,27,"WWTP-1"
2016-12-12,NA,16,12,1,7,0.01,27,"WWTP-1"
2016-12-13,NA,NA,NA,1,7,0.01,15,"WWTP-1"
2016-12-14,NA,NA,NA,1,7,0.02,18,"WWTP-1"
2016-12-15,NA,NA,NA,1,7,0.01,14,"WWTP-1"
2016-12-16,NA,NA,NA,1,7,0.01,39,"WWTP-1"
2016-12-17,NA,NA,NA,1,7,0.03,31,"WWTP-1"
2016-12-18,NA,NA,NA,1,7,0.01,25,"WWTP-1"
2016-12-19,NA,13,44,1,7,0.01,12,"WWTP-1"
2016-12-20,NA,NA,NA,1,7,0.01,15,"WWTP-1"
2016-12-21,NA,NA,NA,1,8,0.01,27,"WWTP-1"
2016-12-22,NA,NA,NA,1,7,0.04,28,"WWTP-1"
2016-12-23,NA,NA,NA,1,7,0.01,16,"WWTP-1"
2016-12-24,NA,NA,NA,1,7,0.03,11,"WWTP-1"
2016-12-25,NA,NA,NA,1,6,0.01,57,"WWTP-1"
2016-12-26,NA,NA,NA,1,8,0.01,53,"WWTP-1"
2016-12-27,NA,NA,NA,1,6,0.02,54,"WWTP-1"
2016-12-28,NA,NA,NA,1,7,0.01,12,"WWTP-1"
2016-12-29,NA,NA,NA,1,7,0.01,18,"WWTP-1"
2016-12-30,NA,NA,NA,1,7,0.02,10,"WWTP-1"
2016-12-31,NA,NA,NA,1,7,0.01,19,"WWTP-1"
2017-01-01,NA,NA,NA,1,7,0.02,39,"WWTP-1"
2017-01-02,NA,NA,NA,1,7,0.01,48,"WWTP-1"
2017-01-03,NA,NA,NA,1,7,0.04,42,"WWTP-1"
2017-01-04,NA,25,30,2,7,0.03,81,"WWTP-1"
2017-01-05,NA,NA,NA,2,7,0.01,58,"WWTP-1"
2017-01-06,NA,NA,NA,1,6,0.04,57,"WWTP-1"
2017-01-07,NA,NA,NA,1,7,0.05,23,"WWTP-1"
2017-01-08,NA,NA,NA,1,7,NA,38,"WWTP-1"
2017-01-09,NA,26,27,1,7,0.01,43,"WWTP-1"
2017-01-10,NA,NA,NA,1,7,0.02,53,"WWTP-1"
2017-01-11,NA,NA,NA,1,7,0.04,58,"WWTP-1"
2017-01-12,NA,NA,NA,1,7,0.02,38,"WWTP-1"
2017-01-13,NA,NA,NA,1,7,0.02,47,"WWTP-1"
2017-01-14,NA,NA,NA,1,7,0.01,41,"WWTP-1"
2017-01-15,NA,NA,NA,1,7,0.02,38,"WWTP-1"
2017-01-16,NA,27,26,1,7,0.04,33,"WWTP-1"
2017-01-17,NA,NA,NA,1,7,0.03,28,"WWTP-1"
2017-01-18,NA,NA,NA,1,7,0.02,23,"WWTP-1"
2017-01-19,NA,NA,NA,1,7,0.05,47,"WWTP-1"
2017-01-20,NA,NA,NA,1,7,0.02,34,"WWTP-1"
2017-01-21,NA,NA,NA,1,7,0.01,25,"WWTP-1"
2017-01-22,NA,NA,NA,1,7,0.02,34,"WWTP-1"
2017-01-23,NA,22,8,1,7,0.02,60,"WWTP-1"
2017-01-24,NA,NA,NA,1,7,0.03,48,"WWTP-1"
2017-01-25,NA,NA,NA,1,7,0.04,34,"WWTP-1"
2017-01-26,NA,NA,NA,1,7,0.04,26,"WWTP-1"
2017-01-27,NA,NA,NA,1,7,0.04,23,"WWTP-1"
2017-01-28,NA,NA,NA,1,8,NA,35,"WWTP-1"
2017-01-29,NA,NA,NA,1,8,0.01,58,"WWTP-1"
2017-01-30,NA,NA,NA,1,8,0.03,53,"WWTP-1"
2017-01-31,NA,NA,NA,1,7,0.01,49,"WWTP-1"
2017-02-01,NA,NA,NA,1,7,0.04,54,"WWTP-1"
2017-02-02,NA,NA,NA,1,7,0.01,49,"WWTP-1"
2017-02-03,NA,NA,NA,1,7,0.03,57,"WWTP-1"
2017-02-04,NA,NA,NA,1,7,0.01,43,"WWTP-1"
2017-02-05,NA,NA,NA,1,8,0.04,47,"WWTP-1"
2017-02-06,NA,NA,NA,1,7,0.02,46,"WWTP-1"
2017-02-07,NA,NA,NA,1,7,0.03,36,"WWTP-1"
2017-02-08,NA,NA,NA,1,7,0.02,33,"WWTP-1"
2017-02-09,NA,NA,NA,1,7,0.01,39,"WWTP-1"
2017-02-10,NA,NA,NA,1,7,NA,29,"WWTP-1"
2017-02-11,NA,NA,NA,1,7,0.01,25,"WWTP-1"
2017-02-12,NA,NA,NA,1,7,0.03,60,"WWTP-1"
2017-02-13,NA,NA,NA,1,7,0.04,48,"WWTP-1"
2017-02-14,NA,NA,NA,1,7,0.02,45,"WWTP-1"
2017-02-15,NA,NA,NA,1,7,0.02,39,"WWTP-1"
2017-02-16,NA,NA,NA,1,8,0.02,36,"WWTP-1"
2017-02-17,NA,NA,NA,1,7,0.01,42,"WWTP-1"
2017-02-18,NA,NA,NA,1,8,0.04,48,"WWTP-1"
2017-02-19,NA,NA,NA,1,8,0.04,33,"WWTP-1"
2017-02-20,NA,20,19,1,8,0.01,38,"WWTP-1"
2017-02-21,NA,NA,NA,1,7,0.01,40,"WWTP-1"
2017-02-22,NA,NA,NA,1,7,0.05,45,"WWTP-1"
2017-02-23,NA,NA,NA,1,7,0.01,48,"WWTP-1"
2017-02-24,NA,NA,NA,1,7,0.02,38,"WWTP-1"
2017-02-25,NA,NA,NA,1,7,0.01,32,"WWTP-1"
2017-02-26,NA,NA,NA,1,8,0.01,58,"WWTP-1"
2017-02-27,NA,10,18,1,7,0.03,25,"WWTP-1"
2017-02-28,NA,NA,NA,1,8,0.02,35,"WWTP-1"
2017-03-01,NA,NA,NA,1,7,0.01,27,"WWTP-1"
2017-03-02,NA,NA,NA,1,7,0.03,23,"WWTP-1"
2017-03-03,NA,NA,NA,1,7,0.01,54,"WWTP-1"
2017-03-04,NA,NA,NA,1,7,0.04,46,"WWTP-1"
2017-03-05,NA,NA,NA,1,8,0.01,50,"WWTP-1"
2017-03-06,NA,15,21,1,8,0.02,54,"WWTP-1"
2017-03-07,NA,NA,NA,1,7,0.01,52,"WWTP-1"
2017-03-08,NA,NA,NA,1,7,0.01,55,"WWTP-1"
2017-03-09,NA,NA,NA,0.8,7,0.01,48,"WWTP-1"
2017-03-10,NA,NA,NA,0.8,7,0.05,45,"WWTP-1"
2017-03-11,NA,NA,NA,0.8,7,0.01,40,"WWTP-1"
2017-03-12,NA,NA,NA,0.8,7,0.01,51,"WWTP-1"
2017-03-13,NA,6,24,0.8,7,0.04,38,"WWTP-1"
2017-03-14,NA,NA,NA,0.8,7,0.02,42,"WWTP-1"
2017-03-15,NA,NA,NA,0.8,7,0.01,53,"WWTP-1"
2017-03-16,NA,NA,NA,0.8,7,0.01,57,"WWTP-1"
2017-03-17,NA,NA,NA,0.8,7,0.02,48,"WWTP-1"
2017-03-18,NA,NA,NA,0.8,7,0.01,34,"WWTP-1"
2017-03-19,NA,NA,NA,0.8,7,0.01,48,"WWTP-1"
2017-03-20,NA,13,34,0.8,7,0.05,43,"WWTP-1"
2017-03-21,NA,NA,NA,0.8,7,0.01,47,"WWTP-1"
2017-03-22,NA,NA,NA,0.8,7,0.05,53,"WWTP-1"
2017-03-23,NA,NA,NA,0.8,7,0.01,45,"WWTP-1"
2017-03-24,NA,NA,NA,0.8,7,0.03,60,"WWTP-1"
2017-03-25,NA,NA,NA,0.8,7,0.01,56,"WWTP-1"
2017-03-26,NA,NA,NA,0.8,7,0.02,53,"WWTP-1"
2017-03-27,NA,14,30,0.8,7,0.02,55,"WWTP-1"
2017-03-28,NA,NA,NA,0.8,7,0.01,58,"WWTP-1"
2017-03-29,NA,NA,NA,0.8,7,0.01,52,"WWTP-1"
2017-03-30,NA,NA,NA,0.8,7,0.02,56,"WWTP-1"
2017-03-31,NA,NA,NA,0.8,7,0.01,60,"WWTP-1"
2017-04-01,NA,NA,NA,0.8,7,0.02,60,"WWTP-1"
2017-04-02,NA,NA,NA,0.8,7,0.01,59,"WWTP-1"
2017-04-03,NA,13,25,0.8,7,0.04,55,"WWTP-1"
2017-04-04,NA,NA,NA,0.8,7,0.03,41,"WWTP-1"
2017-04-05,NA,NA,NA,0.8,7,0.01,56,"WWTP-1"
2017-04-06,NA,NA,NA,0.8,7,0.04,48,"WWTP-1"
2017-04-07,NA,NA,NA,0.8,7,0.05,55,"WWTP-1"
2017-04-08,NA,NA,NA,0.8,7,0,50,"WWTP-1"
2017-04-09,NA,NA,NA,0.8,7,0.01,48,"WWTP-1"
2017-04-10,NA,29,37,0.8,7,0.02,56,"WWTP-1"
2017-04-11,NA,NA,NA,0.8,7,0.04,60,"WWTP-1"
2017-04-12,NA,NA,NA,0.8,7,0.02,60,"WWTP-1"
2017-04-13,NA,NA,NA,0.8,7,0.01,60,"WWTP-1"
2017-04-14,NA,NA,NA,0.8,7,0.01,54,"WWTP-1"
2017-04-15,NA,NA,NA,0.8,7,0.02,47,"WWTP-1"
2017-04-16,NA,NA,NA,0.8,7,0.04,52,"WWTP-1"
2017-04-17,NA,30,56,0.8,7,0.03,58,"WWTP-1"
2017-04-18,NA,NA,NA,0.8,7,0.03,50,"WWTP-1"
2017-04-19,NA,NA,NA,0.8,7,0.05,56,"WWTP-1"
2017-04-20,NA,NA,NA,0.8,7,0.02,58,"WWTP-1"
2017-04-21,NA,NA,NA,0.8,7,0.01,52,"WWTP-1"
2017-04-22,NA,NA,NA,0.8,7,0.02,49,"WWTP-1"
2017-04-23,NA,NA,NA,0.8,7,0.02,58,"WWTP-1"
2017-04-24,NA,28,52,0.8,7,0.03,59,"WWTP-1"
2017-04-25,NA,NA,NA,0.8,7,0.02,53,"WWTP-1"
2017-04-26,NA,NA,NA,1.9,7,0.04,44,"WWTP-1"
2017-04-27,NA,NA,NA,1.9,7,0.04,49,"WWTP-1"
2017-04-28,NA,NA,NA,0.8,7,0,46,"WWTP-1"
2017-04-29,NA,NA,NA,0.8,7,0.01,49,"WWTP-1"
2017-04-30,NA,NA,NA,0.8,7,0.03,56,"WWTP-1"
2017-05-01,NA,NA,NA,0.8,7,0.04,47,"WWTP-1"
2017-05-02,NA,NA,NA,0.8,7,0.03,43,"WWTP-1"
2017-05-03,NA,15,22,1.6,7,0.03,39,"WWTP-1"
2017-05-04,NA,NA,NA,0.8,7,0.01,54,"WWTP-1"
2017-05-05,NA,NA,NA,0.8,7,0.04,58,"WWTP-1"
2017-05-06,NA,NA,NA,0.8,7,0.02,52,"WWTP-1"
2017-05-07,NA,NA,NA,0.8,7,0.03,44,"WWTP-1"
2017-05-08,NA,13,25,0.8,7,0.02,37,"WWTP-1"
2017-05-09,NA,NA,NA,0.8,7,0.01,46,"WWTP-1"
2017-05-10,NA,NA,NA,0.8,7,0,50,"WWTP-1"
2017-05-11,NA,NA,NA,0.8,7,0.01,47,"WWTP-1"
2017-05-12,NA,NA,NA,0.8,7,0.03,49,"WWTP-1"
2017-05-13,NA,NA,NA,0.8,7,0.04,46,"WWTP-1"
2017-05-14,NA,NA,NA,0.8,7,0.02,42,"WWTP-1"
2017-05-15,NA,13,38,0.8,7,0.02,48,"WWTP-1"
2017-05-16,NA,NA,NA,0.8,7,0.02,52,"WWTP-1"
2017-05-17,NA,NA,NA,0.8,7,0.01,50,"WWTP-1"
2017-05-18,NA,NA,NA,0.8,7,0.04,54,"WWTP-1"
2017-05-19,NA,NA,NA,0.8,8,0.04,53,"WWTP-1"
2017-05-20,NA,NA,NA,0.8,8,0.01,57,"WWTP-1"
2017-05-21,NA,NA,NA,0.8,7,0.01,55,"WWTP-1"
2017-05-22,NA,28,43,0.8,7,0.05,50,"WWTP-1"
2017-05-23,NA,NA,NA,0.8,7,0.01,56,"WWTP-1"
2017-05-24,NA,NA,NA,0.8,8,0.02,53,"WWTP-1"
2017-05-25,NA,NA,NA,0.8,8,0.01,57,"WWTP-1"
2017-05-26,NA,NA,NA,0.8,7,0.01,52,"WWTP-1"
2017-05-27,NA,NA,NA,0.8,7,0.03,54,"WWTP-1"
2017-05-28,NA,NA,NA,0.8,7,0.02,44,"WWTP-1"
2017-05-29,NA,30,33,0.8,7,0.01,48,"WWTP-1"
2017-05-30,NA,NA,NA,0.8,7,0,50,"WWTP-1"
2017-05-31,NA,NA,NA,0.8,7,0.04,55,"WWTP-1"
2017-06-01,NA,NA,NA,0.8,7,0.03,56,"WWTP-1"
2017-06-02,NA,NA,NA,0.8,7,0.02,58,"WWTP-1"
2017-06-03,NA,NA,NA,0.8,7,0.01,55,"WWTP-1"
2017-06-04,NA,NA,NA,0.8,7,0.04,58,"WWTP-1"
2017-06-05,NA,9,4,0.8,7,0.02,54,"WWTP-1"
2017-06-06,NA,NA,NA,0.8,7,0.02,51,"WWTP-1"
2017-06-07,NA,NA,NA,0.8,7,0.01,55,"WWTP-1"
2017-06-08,NA,NA,NA,0.8,7,0.04,54,"WWTP-1"
2017-06-09,NA,NA,NA,0.8,7,0.01,52,"WWTP-1"
2017-06-10,NA,NA,NA,0.8,7,0,46,"WWTP-1"
2017-06-11,NA,NA,NA,0.8,7,0.01,50,"WWTP-1"
2017-06-12,NA,NA,NA,0.8,7,0.01,48,"WWTP-1"
2017-06-13,NA,13,36,0.8,7,0.04,50,"WWTP-1"
2017-06-14,NA,NA,NA,0.8,8,0.02,48,"WWTP-1"
2017-06-15,NA,NA,NA,0.8,8,0.01,52,"WWTP-1"
2017-06-16,NA,NA,NA,0.8,7,0.01,58,"WWTP-1"
2017-06-17,NA,NA,NA,0.8,7,0.02,54,"WWTP-1"
2017-06-18,NA,NA,NA,0.8,8,0.01,54,"WWTP-1"
2017-06-19,NA,12,29,0.8,7,0.01,52,"WWTP-1"
2017-06-20,NA,NA,NA,0.8,8,0.02,55,"WWTP-1"
2017-06-21,NA,NA,NA,1,8,0.01,58,"WWTP-1"
2017-06-22,NA,NA,NA,0.8,7,0.05,54,"WWTP-1"
2017-06-23,NA,NA,NA,0.8,7,0.04,45,"WWTP-1"
2017-06-24,NA,NA,NA,0.8,8,0.03,48,"WWTP-1"
2017-06-25,NA,NA,NA,0.8,7,0.01,50,"WWTP-1"
2017-06-26,NA,NA,NA,0.8,7,0.02,52,"WWTP-1"
2017-06-27,NA,24,28,0.8,7,0.02,54,"WWTP-1"
2017-06-28,NA,NA,NA,0.8,7,0.01,51,"WWTP-1"
2017-06-29,NA,NA,NA,0.8,7,0.01,53,"WWTP-1"
2017-06-30,NA,NA,NA,0.8,7,0.02,58,"WWTP-1"
2017-07-01,NA,NA,NA,0.8,7,0.04,54,"WWTP-1"
2017-07-02,NA,NA,NA,0.8,7,0.014,57,"WWTP-1"
2017-07-03,NA,28,48,0.8,7,0.04,55,"WWTP-1"
2017-07-04,NA,NA,NA,0.8,7,0.03,54,"WWTP-1"
2017-07-05,NA,NA,NA,0.8,7,0.02,52,"WWTP-1"
2017-07-06,NA,NA,NA,0.8,7,0.04,48,"WWTP-1"
2017-07-07,NA,NA,NA,0.8,7,0.05,42,"WWTP-1"
2017-07-08,NA,NA,NA,0.8,7,NA,48,"WWTP-1"
2017-07-09,NA,NA,NA,0.8,7,0.01,46,"WWTP-1"
2017-07-10,NA,18,20,0.8,7,0.02,52,"WWTP-1"
2017-07-11,NA,NA,NA,0.8,7,0.04,54,"WWTP-1"
2017-07-12,NA,NA,NA,0.8,7,0.02,48,"WWTP-1"
2017-07-13,NA,NA,NA,0.8,7,0.01,48,"WWTP-1"
2017-07-14,NA,NA,NA,0.8,7,0.01,51,"WWTP-1"
2017-07-15,NA,NA,NA,0.8,7,NA,54,"WWTP-1"
2017-07-16,NA,NA,NA,0.8,7,0.04,51,"WWTP-1"
2017-07-17,NA,12,50,0.8,7,0.03,44,"WWTP-1"
2017-07-18,NA,NA,NA,0.8,7,0.01,48,"WWTP-1"
2017-07-19,NA,NA,NA,0.8,7,0.05,38,"WWTP-1"
2017-07-20,NA,NA,NA,0.8,7,0.02,47,"WWTP-1"
2017-07-21,NA,NA,NA,0.8,7,0.01,52,"WWTP-1"
2017-07-22,NA,NA,NA,0.8,7,0.02,57,"WWTP-1"
2017-07-23,NA,NA,NA,0.8,7,0.02,60,"WWTP-1"
2017-07-24,NA,16,11,0.8,7,0.02,55,"WWTP-1"
2017-07-25,NA,NA,NA,0.8,7,0.01,52,"WWTP-1"
2017-07-26,NA,NA,NA,1.8,7,0.04,60,"WWTP-1"
2017-07-27,NA,NA,NA,1.9,7,0.04,51,"WWTP-1"
2017-07-28,NA,NA,NA,0.8,7,NA,48,"WWTP-1"
2017-07-29,NA,NA,NA,0.8,7,0.01,52,"WWTP-1"
2017-07-30,NA,NA,NA,0.8,7,0.03,57,"WWTP-1"
2017-07-31,NA,8,34,0.8,7,0.04,51,"WWTP-1"
2017-08-01,NA,NA,NA,0.8,7,0.01,56,"WWTP-1"
2017-08-02,NA,NA,NA,0.8,7,0.03,52,"WWTP-1"
2017-08-03,NA,NA,NA,0.8,7,0.03,38,"WWTP-1"
2017-08-04,NA,NA,NA,0.8,7,0.01,32,"WWTP-1"
2017-08-05,NA,NA,NA,0.8,7,0.04,39,"WWTP-1"
2017-08-06,NA,NA,NA,0.8,7,0.01,48,"WWTP-1"
2017-08-07,NA,19,30,0.8,7,0.03,53,"WWTP-1"
2017-08-08,NA,NA,NA,0.8,7,0.02,58,"WWTP-1"
2017-08-09,NA,NA,NA,0.8,7,0.01,56,"WWTP-1"
2017-08-10,NA,NA,NA,0.8,7,NA,35,"WWTP-1"
2017-08-11,NA,NA,NA,0.8,7,0.01,53,"WWTP-1"
2017-08-12,NA,NA,NA,0.8,7,0.03,50,"WWTP-1"
2017-08-13,NA,NA,NA,0.8,7,0.04,40,"WWTP-1"
2017-08-14,NA,12,5,0.8,7,0.02,38,"WWTP-1"
2017-08-15,NA,NA,NA,0.8,7,0.02,45,"WWTP-1"
2017-08-16,NA,NA,NA,0.8,7,0.02,42,"WWTP-1"
2017-08-17,NA,NA,NA,0.8,7,0.01,38,"WWTP-1"
2017-08-18,NA,NA,NA,0.8,8,0.04,44,"WWTP-1"
